"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.document_url","Answer.category.label","Approve","Reject"
"3HXK2V1N4LFH2XZR9BWF5BMN0IY2GS","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:29 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:29 PDT 2022","","","3TYCR1GOTDJPHKEYZB7BTYWQCTQLZC","A1Z99W4B6XOZPV","Submitted","Sun Mar 13 13:29:29 PDT 2022","Sun Mar 13 13:29:36 PDT 2022","Wed Mar 16 13:29:36 PDT 2022","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Robert_Pattinson","Person has never been married"
"3HXK2V1N4LFH2XZR9BWF5BMN0IY2GS","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:29 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:29 PDT 2022","","","32Z9ZLUT1MKBWKH16HHWL8WFB8DOH5","A2D5Q50K4A7ZQ5","Submitted","Sun Mar 13 13:24:28 PDT 2022","Sun Mar 13 13:24:55 PDT 2022","Wed Mar 16 13:24:55 PDT 2022","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Robert_Pattinson","Person has never been married"
"3HXK2V1N4LFH2XZR9BWF5BMN0IY2GS","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:29 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:29 PDT 2022","","","3IX2EGZR7CJAK347M91LRGHZZN0RJL","A2YBRWIUM45CAJ","Submitted","Sun Mar 13 13:19:44 PDT 2022","Sun Mar 13 13:20:19 PDT 2022","Wed Mar 16 13:20:19 PDT 2022","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Robert_Pattinson","Person has never been married"
"3GVPRXWRPIU2KP2S5BDDMEGBQBCI7G","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:49 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:49 PDT 2022","","","3TPWUS5F8A1SKLFNBBU5RBCL1IACWZ","A2572CYRIYT5JQ","Submitted","Sun Mar 13 13:38:00 PDT 2022","Sun Mar 13 13:38:16 PDT 2022","Wed Mar 16 13:38:16 PDT 2022","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Jessica_Alba","Person is married, never divorced"
"3GVPRXWRPIU2KP2S5BDDMEGBQBCI7G","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:49 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:49 PDT 2022","","","3LJ7UR74RIDZ2NTUQVX0CUN6GTQ4NO","A3H3VKYOSQL1G7","Submitted","Sun Mar 13 13:41:14 PDT 2022","Sun Mar 13 13:46:23 PDT 2022","Wed Mar 16 13:46:23 PDT 2022","","","","309","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Jessica_Alba","Person is married, never divorced"
"3GVPRXWRPIU2KP2S5BDDMEGBQBCI7G","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:49 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:49 PDT 2022","","","3OLQQLKKNTPLBZZ203HLS9IGKYEJE4","AZPZDX26SYMFY","Submitted","Sun Mar 13 13:39:19 PDT 2022","Sun Mar 13 13:42:48 PDT 2022","Wed Mar 16 13:42:48 PDT 2022","","","","209","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Jessica_Alba","Person is married, never divorced"
"37VUR2VJ6BPXW01QOL0IA1R3AKSC1B","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:27 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:27 PDT 2022","","","3V0Z7YWSIZ027ENGO803TWKLIIQV2U","A1GC6CN3F0IHWN","Submitted","Sun Mar 13 13:15:03 PDT 2022","Sun Mar 13 13:15:11 PDT 2022","Wed Mar 16 13:15:11 PDT 2022","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Robin_Weigert","Person has never been married"
"37VUR2VJ6BPXW01QOL0IA1R3AKSC1B","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:27 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:27 PDT 2022","","","3IOEN3P9S8JA33QJ4WSHCLUH9JN61Z","A2P3OVSEX9AY3H","Submitted","Sun Mar 13 13:23:30 PDT 2022","Sun Mar 13 13:23:38 PDT 2022","Wed Mar 16 13:23:38 PDT 2022","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Robin_Weigert","Person has never been married"
"37VUR2VJ6BPXW01QOL0IA1R3AKSC1B","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:27 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:27 PDT 2022","","","3QBD8R3Z22JHK8T6RAXDRJNB63RO4J","A2QDRFATUCQ8AZ","Submitted","Sun Mar 13 13:24:02 PDT 2022","Sun Mar 13 13:43:54 PDT 2022","Wed Mar 16 13:43:54 PDT 2022","","","","1192","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Robin_Weigert","Person has never been married"
"3HY86PZXPZICTYL4KC6D0PR6VW5E16","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:27 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:27 PDT 2022","","","3X65QVEQI1NC9R3O7XN3I0V53B3CL3","A2G9X9TG2XIUDO","Submitted","Sun Mar 13 13:22:32 PDT 2022","Sun Mar 13 13:22:38 PDT 2022","Wed Mar 16 13:22:38 PDT 2022","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Ginnifer_Goodwin","Person has been married, got divorced"
"3HY86PZXPZICTYL4KC6D0PR6VW5E16","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:27 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:27 PDT 2022","","","3G2UL9A02EEOEP5LTC9QDVLUC5P67Y","A2IC4IMH7G9UKU","Submitted","Sun Mar 13 13:32:25 PDT 2022","Sun Mar 13 13:32:38 PDT 2022","Wed Mar 16 13:32:38 PDT 2022","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Ginnifer_Goodwin","Person is married, never divorced"
"3HY86PZXPZICTYL4KC6D0PR6VW5E16","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:27 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:27 PDT 2022","","","3URFVVM166IS0A1S8PZCKLS9PKKUZG","ARW1TCHCLEK1W","Submitted","Sun Mar 13 13:36:43 PDT 2022","Sun Mar 13 13:36:50 PDT 2022","Wed Mar 16 13:36:50 PDT 2022","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Ginnifer_Goodwin","Person is married, never divorced"
"3CZH926SIDETLXIN7UPFYNY97GFE4J","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:28 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:28 PDT 2022","","","3AZHRG4CU5KBZVIJPBQJRDZNU0J03O","A1LUTT0JNPXCJ1","Submitted","Sun Mar 13 13:42:05 PDT 2022","Sun Mar 13 13:42:13 PDT 2022","Wed Mar 16 13:42:13 PDT 2022","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Gene_Hackman","Person has been married, got divorced"
"3CZH926SIDETLXIN7UPFYNY97GFE4J","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:28 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:28 PDT 2022","","","3L4D84MIL0SXV9Q4Q4PRDCFTCE4HJG","A1Z99W4B6XOZPV","Submitted","Sun Mar 13 13:29:51 PDT 2022","Sun Mar 13 13:29:58 PDT 2022","Wed Mar 16 13:29:58 PDT 2022","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Gene_Hackman","Person has been married, got divorced"
"3CZH926SIDETLXIN7UPFYNY97GFE4J","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:28 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:28 PDT 2022","","","3A4NIXBJ77ZPIDFFKMHHLW0HXP6LMT","A2G9X9TG2XIUDO","Submitted","Sun Mar 13 13:17:56 PDT 2022","Sun Mar 13 13:18:03 PDT 2022","Wed Mar 16 13:18:03 PDT 2022","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Gene_Hackman","Person has been married, got divorced"
"368IUKXGA68BXBBRZWY5PXHRHEN6PH","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:27 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:27 PDT 2022","","","3DZQRBDBSMFB042VYD931J56PSXS3Y","A3UJSHNV2JWDLH","Submitted","Sun Mar 13 13:20:45 PDT 2022","Sun Mar 13 13:21:31 PDT 2022","Wed Mar 16 13:21:31 PDT 2022","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Lake_Bell","Person has been married, got divorced"
"368IUKXGA68BXBBRZWY5PXHRHEN6PH","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:27 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:27 PDT 2022","","","3RANCT1ZVGHWICYC2BJ9Y3L6YHZUBB","A6KU5WJ2CIHFN","Submitted","Sun Mar 13 13:41:17 PDT 2022","Sun Mar 13 13:42:03 PDT 2022","Wed Mar 16 13:42:03 PDT 2022","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Lake_Bell","Person is married, never divorced"
"368IUKXGA68BXBBRZWY5PXHRHEN6PH","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:27 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:27 PDT 2022","","","3HHRAGRYX95IHEZI85T48RYRSV89O3","A769WXAR6I8QU","Submitted","Sun Mar 13 13:39:56 PDT 2022","Sun Mar 13 13:40:34 PDT 2022","Wed Mar 16 13:40:34 PDT 2022","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Lake_Bell","Person has been married, got divorced"
"335VBRURDK0UI3OZOPL6FV9PT8TE9F","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:29 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:29 PDT 2022","","","3CN4LGXD5YOTEMX8XX6BTALDKDPY43","A2572CYRIYT5JQ","Submitted","Sun Mar 13 13:23:15 PDT 2022","Sun Mar 13 13:23:31 PDT 2022","Wed Mar 16 13:23:31 PDT 2022","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Charlie_Hunnam","Person has been married, got divorced"
"335VBRURDK0UI3OZOPL6FV9PT8TE9F","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:29 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:29 PDT 2022","","","3CP1TO84PU1L9K81IHIQPYQM5US25Y","A30BPQ2QGZOXN8","Submitted","Sun Mar 13 13:30:50 PDT 2022","Sun Mar 13 13:30:59 PDT 2022","Wed Mar 16 13:30:59 PDT 2022","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Charlie_Hunnam","Person has been married, got divorced"
"335VBRURDK0UI3OZOPL6FV9PT8TE9F","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:29 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:29 PDT 2022","","","3VBEN272MLZCUGEJTSGNKDUFTX3SG7","ARW1TCHCLEK1W","Submitted","Sun Mar 13 13:26:34 PDT 2022","Sun Mar 13 13:26:39 PDT 2022","Wed Mar 16 13:26:39 PDT 2022","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Charlie_Hunnam","Person has been married, got divorced"
"32W3UF2EZPLEOZY9B3JK8ZY6M42C4O","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:28 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:28 PDT 2022","","","39ZSFO5CA9W20VWOQ3WQWR4J6M5JUI","A1HTD503IBSF5A","Submitted","Sun Mar 13 13:24:58 PDT 2022","Sun Mar 13 13:32:54 PDT 2022","Wed Mar 16 13:32:54 PDT 2022","","","","476","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Bruce_Willis","Person has been married, got divorced"
"32W3UF2EZPLEOZY9B3JK8ZY6M42C4O","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:28 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:28 PDT 2022","","","3H7XDTSHKDR51XVSDXQOH2X0ZAYGW9","A2ATWJ898WYDOZ","Submitted","Sun Mar 13 13:18:29 PDT 2022","Sun Mar 13 13:18:43 PDT 2022","Wed Mar 16 13:18:43 PDT 2022","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Bruce_Willis","Person has been married, got divorced"
"32W3UF2EZPLEOZY9B3JK8ZY6M42C4O","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:28 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:28 PDT 2022","","","33IZTU6J821NG299I2GR8ZUAWNYSXY","A3RR91G2KJO9NI","Submitted","Sun Mar 13 13:18:12 PDT 2022","Sun Mar 13 13:18:22 PDT 2022","Wed Mar 16 13:18:22 PDT 2022","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Bruce_Willis","Person has been married, got divorced"
"356TQKY9XGX9VJQFWP1M9PMXNF787Y","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:49 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:49 PDT 2022","","","37WLF8U1WQQC94C5C6YZH0QGIPRK6K","A1FO1FFHJQQGWQ","Submitted","Sun Mar 13 13:44:23 PDT 2022","Sun Mar 13 13:44:41 PDT 2022","Wed Mar 16 13:44:41 PDT 2022","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Kristen_Stewart","Person has never been married"
"356TQKY9XGX9VJQFWP1M9PMXNF787Y","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:49 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:49 PDT 2022","","","31JLPPHS2VUW2CA2RWSUHEV5S3ZO32","A26A77APE2SUR5","Submitted","Sun Mar 13 13:44:05 PDT 2022","Sun Mar 13 13:44:37 PDT 2022","Wed Mar 16 13:44:37 PDT 2022","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Kristen_Stewart","Person has never been married"
"356TQKY9XGX9VJQFWP1M9PMXNF787Y","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:49 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:49 PDT 2022","","","3CN4LGXD5YOTEMX8XX6BTALDKDSY46","A30BPQ2QGZOXN8","Submitted","Sun Mar 13 13:37:00 PDT 2022","Sun Mar 13 13:37:08 PDT 2022","Wed Mar 16 13:37:08 PDT 2022","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Kristen_Stewart","Person has never been married"
"3CMIQF80GOQWXNC6Z9DUP271MA96Q8","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:27 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:27 PDT 2022","","","3Y54SXRO1MLWEYST2XAUYXRS4OXUTZ","A2HFFHU98168VH","Submitted","Sun Mar 13 13:31:37 PDT 2022","Sun Mar 13 13:32:00 PDT 2022","Wed Mar 16 13:32:00 PDT 2022","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Christine_Taylor","Person is married, never divorced"
"3CMIQF80GOQWXNC6Z9DUP271MA96Q8","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:27 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:27 PDT 2022","","","3B1NLC6UG0WFHOYR1BCTP8P46DXPGP","A2JOJSJ6F987C","Submitted","Sun Mar 13 13:31:15 PDT 2022","Sun Mar 13 13:31:24 PDT 2022","Wed Mar 16 13:31:24 PDT 2022","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Christine_Taylor","Person is married, never divorced"
"3CMIQF80GOQWXNC6Z9DUP271MA96Q8","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:27 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:27 PDT 2022","","","3WT783CTPCH0WIHCGKY94XZ0RHOBCE","A5VV2BPMPA2KO","Submitted","Sun Mar 13 13:16:49 PDT 2022","Sun Mar 13 13:16:58 PDT 2022","Wed Mar 16 13:16:58 PDT 2022","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Christine_Taylor","Person is married, never divorced"
"3TFJJUELSIP4LLJM7P0WFK182Q6C2S","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:27 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:27 PDT 2022","","","3II4UPYCOK7X5GPFZYQAJSCHYH2DQT","A1Z99W4B6XOZPV","Submitted","Sun Mar 13 13:23:57 PDT 2022","Sun Mar 13 13:24:11 PDT 2022","Wed Mar 16 13:24:11 PDT 2022","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Claude_Rains","Person has been married, got divorced"
"3TFJJUELSIP4LLJM7P0WFK182Q6C2S","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:27 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:27 PDT 2022","","","3DL65MZB8EFY3LTWQB0Z555LUE1CEF","A2D5Q50K4A7ZQ5","Submitted","Sun Mar 13 13:15:26 PDT 2022","Sun Mar 13 13:15:55 PDT 2022","Wed Mar 16 13:15:55 PDT 2022","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Claude_Rains","Person has been married, got divorced"
"3TFJJUELSIP4LLJM7P0WFK182Q6C2S","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:27 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:27 PDT 2022","","","3K2755HG5T30ERZ6LIFG7T83RFTFD1","A34DYM8J0X5VK","Submitted","Sun Mar 13 13:22:37 PDT 2022","Sun Mar 13 13:22:43 PDT 2022","Wed Mar 16 13:22:43 PDT 2022","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Claude_Rains","Person has been married, got divorced"
"335VBRURDK0UI3OZOPL6FV9PT8T9EA","373MH2DFEY18GX2H62COBKTK3ZOHBQ","Has this Actor Been Divorced Or Not?","Choose the correct category for the person in the document","document, classification","$0.01","Sun Mar 13 13:11:29 PDT 2022","3","BatchId:4690522;OriginalHitTemplateId:928390860;","3600","259200","Sun Mar 20 13:11:29 PDT 2022","","","3SPJ0334223JH4GT04TFZCAW2AFYJU","A1TPFYIAYP3HWL","Submitted","Sun Mar 13 13:18:59 PDT 2022","Sun Mar 13 13:19:15 PDT 2022","Wed Mar 16 13:19:15 PDT 2022","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","https://en.wikipedia.org/wiki/Sean_Connery","Person has been married, got divorced"
